
9011,03/10/2002,0.640,32.000
9011,04/10/2002,0.640,32.000
9011,05/10/2002,0.630,30.500
9011,06/10/2002,0.630,30.500
9011,07/10/2002,0.670,36.500
9011,08/10/2002,0.650,33.500
9011,09/10/2002,0.670,36.500
9011,10/10/2002,0.730,46.100
9011,11/10/2002,0.780,54.600
9011,12/10/2002,0.900,74.000
9011,13/10/2002,1.090,114.600
9011,14/10/2002,1.080,112.200
9011,15/10/2002,0.990,91.100
9011,16/10/2002,0.920,77.800
9011,17/10/2002,0.880,70.800
9011,18/10/2002,0.820,61.200
9011,19/10/2002,0.790,56.300
9011,20/10/2002,0.770,52.900
9011,21/10/2002,0.780,54.600
9011,22/10/2002,0.780,54.600
9011,23/10/2002,0.770,52.900
9011,24/10/2002,0.730,46.100
9011,25/10/2002,0.730,46.100
9011,26/10/2002,0.740,47.800
9011,27/10/2002,0.740,47.800
9011,28/10/2002,0.810,59.600
9011,29/10/2002,0.850,66.000
9011,30/10/2002,0.800,58.000
9011,31/10/2002,0.800,58.000
9011,01/11/2002,0.790,56.300
9011,02/11/2002,0.790,56.300
9011,03/11/2002,0.830,62.800
9011,04/11/2002,0.840,64.400
9011,05/11/2002,0.840,64.400
9011,06/11/2002,0.820,61.200
9011,07/11/2002,0.810,59.600
9011,08/11/2002,0.870,69.200
9011,09/11/2002,1.340,184.000
9011,10/11/2002,1.650,295.300
9011,11/11/2002,1.630,287.260
9011,12/11/2002,1.730,327.460
9011,13/11/2002,1.350,187.000
9011,14/11/2002,1.220,149.600
9011,15/11/2002,1.160,133.200
